1,BRON LYON AEROPORT FR,2013,121.774
2,VALENTIA OBSERVATORY EI,1999,147.306
3,VALENTIA OBSERVATORY EI,2000,135.169
4,VALENTIA OBSERVATORY EI,2001,97.421
5,VITORIA FORONDA SP,1983,196.673
6,VITORIA FORONDA SP,1984,80.843
