1,BRON LYON AEROPORT FR,2013,252.000
2,VALENTIA OBSERVATORY EI,1999,232.000
3,VALENTIA OBSERVATORY EI,2000,261.000
4,VALENTIA OBSERVATORY EI,2001,145.000
5,VITORIA FORONDA SP,1983,368.000
6,VITORIA FORONDA SP,1984,140.000
